Date (MM/DD/YYYY),  Carrier Code,Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,Actual Departure Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Departure Delay(Minutes),Wheels-off Time,Taxi-out Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),Unnamed: 17
2015-07-10,  WN,4924.0,N913WN,LAX,16:00,16:04,185.0,194.0,4.0,16:14,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-10,  WN,4927.0,N8660A,DCA,12:40,12:36,195.0,181.0,-4.0,12:44,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-10,  WN,5888.0,N528SW,DAL,20:00,20:13,55.0,48.0,13.0,20:18,5.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,704.0,N922WN,MCO,16:25,16:23,155.0,170.0,-2.0,16:32,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1060.0,N602SW,PHX,15:00,14:54,135.0,138.0,-6.0,15:06,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1133.0,N524SW,DAL,07:35,07:37,60.0,52.0,2.0,07:44,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1192.0,N669SW,TPA,14:15,14:10,140.0,162.0,-5.0,14:19,9.0,0.0,0.0,17.0,0.0,0.0,
2015-07-11,  WN,1195.0,N8630B,MCO,07:10,07:08,155.0,151.0,-2.0,07:17,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1201.0,N922WN,BNA,06:40,06:38,120.0,115.0,-2.0,06:48,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1211.0,N206WN,EWR,06:45,06:54,225.0,214.0,9.0,07:04,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1216.0,N760SW,HOU,07:40,07:39,50.0,51.0,-1.0,07:49,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1219.0,N565WN,MDW,05:35,05:32,155.0,148.0,-3.0,05:41,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1220.0,N565WN,MSY,11:45,11:41,85.0,71.0,-4.0,11:47,6.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1240.0,N767SW,PHX,19:10,21:37,140.0,129.0,147.0,21:49,12.0,78.0,0.0,0.0,0.0,58.0,
2015-07-11,  WN,1258.0,N631SW,DAL,19:00,18:58,55.0,52.0,-2.0,19:06,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1338.0,N767SW,SNA,07:30,07:27,180.0,172.0,-3.0,07:37,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1366.0,N7741C,DEN,06:15,06:15,130.0,122.0,0.0,06:25,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1693.0,N8604K,LAX,07:25,07:30,185.0,176.0,5.0,07:38,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1739.0,N391SW,PHX,09:35,09:33,140.0,132.0,-2.0,09:42,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1837.0,N238WN,MCO,19:50,20:21,160.0,146.0,31.0,20:29,8.0,0.0,0.0,0.0,0.0,17.0,
2015-07-11,  WN,1849.0,N423WN,DAL,14:05,14:10,55.0,42.0,5.0,14:16,6.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1928.0,N941WN,DCA,13:05,13:07,195.0,190.0,2.0,13:19,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1929.0,N941WN,DAL,20:45,20:39,55.0,45.0,-6.0,20:45,6.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1937.0,N468WN,FLL,11:05,10:55,165.0,157.0,-10.0,11:04,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1962.0,N372SW,ATL,17:30,17:46,135.0,127.0,16.0,17:54,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,1979.0,N8317M,DEN,18:35,19:00,130.0,119.0,25.0,19:10,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,2023.0,N356SW,LAS,10:35,10:32,170.0,171.0,-3.0,10:42,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,2196.0,N390SW,LAS,16:00,16:45,170.0,163.0,45.0,16:51,6.0,9.0,0.0,0.0,0.0,29.0,
2015-07-11,  WN,2248.0,N524SW,ELP,14:00,14:10,90.0,83.0,10.0,14:20,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,2294.0,N511SW,DAL,09:45,09:44,55.0,55.0,-1.0,09:54,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,2295.0,N511SW,HOU,14:55,14:52,50.0,44.0,-3.0,15:00,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,2449.0,N744SW,BNA,16:25,16:27,120.0,114.0,2.0,16:37,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,2458.0,N7711N,LAX,17:25,17:51,185.0,185.0,26.0,18:00,9.0,26.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,2474.0,N787SA,HOU,12:40,12:42,50.0,45.0,2.0,12:49,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,2743.0,N639SW,BWI,05:30,05:29,195.0,189.0,-1.0,05:38,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,2936.0,N608SW,LBB,13:55,13:50,70.0,64.0,-5.0,14:02,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,3269.0,N277WN,STL,13:40,13:40,120.0,128.0,0.0,13:50,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,3347.0,N447WN,LAS,18:45,18:46,165.0,169.0,1.0,18:59,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,3898.0,N8651A,SAN,11:15,11:11,170.0,161.0,-4.0,11:20,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,4280.0,N277WN,PDX,18:40,18:55,245.0,235.0,15.0,19:03,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,4357.0,N213WN,MDW,17:45,17:46,155.0,154.0,1.0,17:55,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,4359.0,N631SW,DEN,13:35,13:36,135.0,126.0,1.0,13:47,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,4425.0,N225WN,OAK,14:45,14:47,225.0,211.0,2.0,14:55,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,4436.0,N7734H,SAN,21:20,22:05,170.0,159.0,45.0,22:12,7.0,0.0,0.0,0.0,0.0,34.0,
2015-07-11,  WN,4463.0,N7738A,BWI,16:10,16:42,205.0,188.0,32.0,16:48,6.0,1.0,0.0,0.0,0.0,14.0,
2015-07-11,  WN,4496.0,N647SW,ATL,06:50,06:49,135.0,135.0,-1.0,06:59,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,4517.0,N523SW,HRL,10:45,10:40,60.0,59.0,-5.0,10:51,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,4548.0,N225WN,ELP,10:40,10:39,90.0,85.0,-1.0,10:48,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-11,  WN,4579.0,N498WN,SJC,13:10,13:07,215.0,203.0,-3.0,13:17,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,144.0,N8605E,SAN,20:55,20:51,170.0,156.0,-4.0,21:00,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,178.0,N669SW,ELP,20:30,20:38,90.0,83.0,8.0,20:47,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,238.0,N269WN,DAL,12:30,12:29,55.0,56.0,-1.0,12:37,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,285.0,N626SW,DAL,09:25,09:24,55.0,56.0,-1.0,09:32,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,311.0,N261WN,MDW,15:05,15:10,150.0,146.0,5.0,15:20,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,329.0,N522SW,HOU,16:00,16:09,50.0,41.0,9.0,16:17,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,341.0,N756SA,OAK,18:00,17:57,225.0,212.0,-3.0,18:06,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,356.0,N382SW,PHX,20:10,20:19,140.0,130.0,9.0,20:30,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,359.0,N7719A,EWR,06:45,07:10,225.0,221.0,25.0,07:19,9.0,21.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,419.0,N404WN,MDW,18:15,18:38,155.0,147.0,23.0,18:49,11.0,3.0,0.0,0.0,0.0,12.0,
2015-07-12,  WN,454.0,N697SW,HOU,11:30,11:31,50.0,51.0,1.0,11:43,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,554.0,N494WN,DEN,20:25,20:22,135.0,120.0,-3.0,20:31,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,556.0,N8611F,BWI,06:00,05:57,200.0,183.0,-3.0,06:06,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,604.0,N8660A,DEN,14:50,14:46,130.0,128.0,-4.0,14:59,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,658.0,N445WN,DEN,10:45,10:52,130.0,119.0,7.0,11:04,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,686.0,N8626B,MCO,17:25,17:23,155.0,148.0,-2.0,17:31,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,709.0,N629SW,FLL,11:10,11:10,165.0,198.0,0.0,11:25,15.0,0.0,0.0,33.0,0.0,0.0,
2015-07-12,  WN,801.0,N626SW,DAL,15:35,15:44,60.0,50.0,9.0,15:53,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,829.0,N383SW,BWI,17:10,17:16,205.0,211.0,6.0,17:27,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,836.0,N8610A,BNA,13:30,13:29,120.0,121.0,-1.0,13:41,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,857.0,N379SW,DAL,10:30,10:48,55.0,50.0,18.0,10:57,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,862.0,N8315C,SJC,18:35,18:35,215.0,209.0,0.0,18:44,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,891.0,N524SW,LBB,16:20,16:18,70.0,63.0,-2.0,16:28,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,998.0,N455WN,LAX,08:05,08:04,185.0,168.0,-1.0,08:10,6.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,1030.0,N8318F,PHX,12:25,12:22,140.0,142.0,-3.0,12:31,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,1354.0,N7708E,DAL,17:25,17:29,55.0,54.0,4.0,17:39,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,1403.0,N8315C,LAS,11:25,11:25,165.0,160.0,0.0,11:36,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,1694.0,N7716A,PHX,07:00,06:55,140.0,130.0,-5.0,07:07,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,1901.0,N670SW,MCO,10:25,10:29,155.0,162.0,4.0,10:42,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,2263.0,N459WN,DAL,18:40,18:41,55.0,52.0,1.0,18:53,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,2284.0,N704SW,FLL,16:45,17:03,165.0,154.0,18.0,17:10,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,2485.0,N639SW,ATL,05:45,05:44,135.0,129.0,-1.0,05:51,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,2495.0,N282WN,SNA,07:35,07:32,180.0,164.0,-3.0,07:40,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,2876.0,N786SW,STL,13:25,13:23,120.0,117.0,-2.0,13:33,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,3047.0,N8608N,LAS,20:20,20:16,165.0,154.0,-4.0,20:28,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,3054.0,N786SW,PDX,18:45,18:44,245.0,226.0,-1.0,18:56,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,3304.0,N405WN,ATL,18:10,18:14,135.0,145.0,4.0,18:23,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,3569.0,N7731A,DAL,14:05,14:02,55.0,55.0,-3.0,14:12,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,3933.0,N237WN,ELP,10:40,10:42,90.0,85.0,2.0,10:56,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,3937.0,N616SW,DAL,08:10,08:08,60.0,51.0,-2.0,08:17,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,4033.0,N515SW,MSY,07:50,07:46,85.0,82.0,-4.0,07:58,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,4057.0,N752SW,HOU,18:40,18:41,50.0,49.0,1.0,18:51,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,4096.0,N367SW,BNA,05:30,05:50,120.0,120.0,20.0,06:04,14.0,20.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,4116.0,N8652B,MDW,07:10,07:10,165.0,147.0,0.0,07:25,15.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,4137.0,N714CB,SJC,09:20,09:18,220.0,198.0,-2.0,09:27,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,4141.0,N317WN,HRL,09:20,09:20,60.0,62.0,0.0,09:32,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,4142.0,N768SW,LAS,06:05,06:04,165.0,154.0,-1.0,06:17,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,4180.0,N638SW,SAN,11:30,11:34,175.0,163.0,4.0,11:46,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,4195.0,N511SW,ELP,14:25,14:19,90.0,81.0,-6.0,14:27,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,4365.0,N901WN,MCO,08:30,08:29,155.0,153.0,-1.0,08:37,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,4551.0,N635SW,DEN,08:30,08:36,125.0,123.0,6.0,08:46,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,4630.0,N629SW,DEN,05:50,05:48,130.0,124.0,-2.0,05:57,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,4819.0,N7729A,PHX,17:25,17:36,150.0,124.0,11.0,17:43,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,4913.0,N602SW,TPA,11:35,11:34,140.0,143.0,-1.0,11:41,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,4924.0,N650SW,LAX,16:00,16:11,185.0,195.0,11.0,16:20,9.0,11.0,0.0,10.0,0.0,0.0,
2015-07-12,  WN,4927.0,N8605E,DCA,12:40,12:37,195.0,181.0,-3.0,12:45,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-12,  WN,5888.0,N528SW,DAL,20:00,20:56,55.0,58.0,56.0,21:08,12.0,0.0,0.0,3.0,0.0,56.0,
2015-07-13,  WN,103.0,N8604K,MDW,06:30,07:30,165.0,203.0,60.0,07:45,15.0,0.0,60.0,38.0,0.0,0.0,
2015-07-13,  WN,144.0,N8605E,SAN,20:55,21:23,170.0,156.0,28.0,21:29,6.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,178.0,N205WN,ELP,20:30,21:31,90.0,81.0,61.0,21:38,7.0,0.0,0.0,0.0,0.0,52.0,
2015-07-13,  WN,232.0,N207WN,ATL,05:45,05:45,135.0,130.0,0.0,05:55,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,238.0,N270WN,DAL,12:30,13:17,55.0,45.0,47.0,13:22,5.0,2.0,0.0,0.0,0.0,35.0,
2015-07-13,  WN,285.0,N528SW,DAL,09:25,09:24,55.0,53.0,-1.0,09:33,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,311.0,N935WN,MDW,15:05,15:12,150.0,155.0,7.0,15:22,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,329.0,N528SW,HOU,16:00,16:05,50.0,45.0,5.0,16:16,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,341.0,N231WN,OAK,18:00,18:06,225.0,210.0,6.0,18:14,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,356.0,N967WN,PHX,20:10,21:32,140.0,134.0,82.0,21:44,12.0,0.0,0.0,0.0,0.0,76.0,
2015-07-13,  WN,359.0,N282WN,EWR,06:45,06:46,225.0,218.0,1.0,06:55,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,419.0,N907WN,MDW,18:15,18:49,155.0,390.0,34.0,19:03,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,454.0,N403WN,HOU,11:30,11:29,50.0,45.0,-1.0,11:37,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,554.0,N289CT,DEN,20:25,20:30,135.0,123.0,5.0,20:40,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,556.0,N8302F,BWI,06:00,06:17,200.0,191.0,17.0,06:24,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,604.0,N8318F,DEN,14:50,14:52,130.0,114.0,2.0,15:01,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,622.0,N243WN,MSY,07:20,07:36,85.0,78.0,16.0,07:46,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,626.0,N755SA,HOU,05:35,05:31,45.0,43.0,-4.0,05:41,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,657.0,N479WN,DAL,17:25,17:22,55.0,57.0,-3.0,17:33,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,658.0,N738CB,DEN,10:45,10:43,130.0,122.0,-2.0,10:55,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,664.0,N709SW,SJC,06:35,06:36,220.0,205.0,1.0,06:46,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,686.0,N8655D,MCO,17:25,18:23,155.0,155.0,58.0,18:36,13.0,0.0,0.0,0.0,0.0,58.0,
2015-07-13,  WN,709.0,N299WN,FLL,11:10,11:41,165.0,163.0,31.0,11:55,14.0,26.0,0.0,0.0,0.0,3.0,
2015-07-13,  WN,771.0,N797MX,HOU,18:40,18:55,50.0,42.0,15.0,19:04,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,801.0,N955WN,DAL,15:35,15:35,60.0,50.0,0.0,15:44,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,829.0,N622SW,BWI,17:10,17:32,205.0,214.0,22.0,17:43,11.0,3.0,0.0,9.0,0.0,19.0,
2015-07-13,  WN,836.0,N8642E,BNA,13:30,13:31,120.0,116.0,1.0,13:42,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,857.0,N645SW,DAL,10:30,10:43,55.0,50.0,13.0,10:50,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,862.0,N8659D,SJC,18:35,19:27,215.0,198.0,52.0,19:36,9.0,1.0,0.0,0.0,0.0,34.0,
2015-07-13,  WN,891.0,N514SW,LBB,16:20,16:17,70.0,61.0,-3.0,16:27,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,893.0,N274WN,LAS,05:35,05:31,165.0,171.0,-4.0,05:59,28.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,1017.0,N521SW,DAL,06:30,06:30,60.0,53.0,0.0,06:39,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,1030.0,N8639B,PHX,12:25,12:30,140.0,127.0,5.0,12:39,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,1249.0,N240WN,LAX,05:30,05:27,185.0,173.0,-3.0,05:35,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,1255.0,N360SW,BNA,05:10,05:38,120.0,114.0,28.0,05:48,10.0,22.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,1403.0,N8659D,LAS,11:25,12:40,165.0,158.0,75.0,12:52,12.0,0.0,0.0,0.0,0.0,68.0,
2015-07-13,  WN,1694.0,N446WN,PHX,07:00,07:00,140.0,129.0,0.0,07:10,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,1901.0,N345SA,MCO,10:25,10:33,155.0,158.0,8.0,10:44,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,2263.0,N776WN,DAL,18:40,18:38,55.0,52.0,-2.0,18:45,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,2284.0,N277WN,FLL,16:45,16:42,165.0,169.0,-3.0,16:50,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,2495.0,N213WN,SNA,07:35,07:32,180.0,169.0,-3.0,07:46,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,2876.0,N266WN,STL,13:25,13:23,120.0,113.0,-2.0,13:32,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,2950.0,N418WN,DAL,14:05,14:05,55.0,50.0,0.0,14:13,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,3047.0,N8626B,LAS,20:20,20:39,165.0,154.0,19.0,20:46,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,3054.0,N266WN,PDX,18:45,18:43,245.0,229.0,-2.0,18:53,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,3304.0,N736SA,ATL,18:10,18:09,135.0,129.0,-1.0,18:16,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,3307.0,N697SW,HRL,09:15,09:11,60.0,58.0,-4.0,09:19,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,3933.0,N778SW,ELP,10:40,10:35,90.0,85.0,-5.0,10:48,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,3937.0,N417WN,DAL,08:10,08:08,60.0,52.0,-2.0,08:16,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,4195.0,N524SW,ELP,14:25,14:21,90.0,85.0,-4.0,14:32,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,4551.0,N384SW,DEN,08:30,10:31,125.0,135.0,121.0,10:51,20.0,0.0,0.0,10.0,0.0,121.0,
2015-07-13,  WN,4621.0,N620SW,SAN,11:35,11:28,175.0,165.0,-7.0,11:40,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,4630.0,N299WN,DEN,05:50,05:51,130.0,122.0,1.0,06:02,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,4819.0,N7711N,PHX,17:25,17:31,150.0,130.0,6.0,17:39,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,4913.0,N636WN,TPA,11:35,11:32,140.0,136.0,-3.0,11:39,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,4924.0,N7708E,LAX,16:00,16:08,185.0,177.0,8.0,16:18,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,4927.0,N8605E,DCA,12:40,12:37,195.0,185.0,-3.0,12:50,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-13,  WN,5888.0,N525SW,DAL,20:00,19:54,55.0,51.0,-6.0,20:02,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,103.0,N8650F,MDW,06:30,06:30,165.0,151.0,0.0,06:44,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,144.0,N8602F,SAN,20:55,21:06,170.0,159.0,11.0,21:15,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,178.0,N622SW,ELP,20:30,21:33,90.0,85.0,63.0,21:42,9.0,18.0,0.0,0.0,0.0,40.0,
2015-07-14,  WN,232.0,N601WN,ATL,05:45,05:41,135.0,134.0,-4.0,05:50,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,238.0,N7748A,DAL,12:30,12:32,55.0,50.0,2.0,12:40,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,285.0,N522SW,DAL,09:25,09:21,55.0,51.0,-4.0,09:29,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,311.0,N797MX,MDW,15:05,15:12,150.0,148.0,7.0,15:26,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,329.0,N522SW,HOU,16:00,15:59,50.0,54.0,-1.0,16:14,15.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,341.0,N401WN,OAK,18:00,18:03,225.0,209.0,3.0,18:11,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,356.0,N691WN,PHX,20:10,01:04,140.0,128.0,294.0,01:11,7.0,0.0,0.0,0.0,0.0,282.0,
2015-07-14,  WN,359.0,N209WN,EWR,06:45,06:43,225.0,208.0,-2.0,06:53,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,419.0,N205WN,MDW,18:15,18:22,155.0,145.0,7.0,18:32,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,454.0,N521SW,HOU,11:30,11:50,50.0,39.0,20.0,11:56,6.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,554.0,N932WN,DEN,20:25,20:28,135.0,137.0,3.0,20:37,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,556.0,N8667D,BWI,06:00,05:59,200.0,199.0,-1.0,06:08,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,604.0,N8312C,DEN,14:50,14:58,130.0,297.0,8.0,15:12,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,622.0,N259WN,MSY,07:20,07:21,85.0,75.0,1.0,07:29,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,626.0,N413WN,HOU,05:35,05:31,45.0,45.0,-4.0,05:41,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,657.0,N432WN,DAL,17:25,17:45,55.0,46.0,20.0,17:52,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,658.0,N758SW,DEN,10:45,10:45,130.0,127.0,0.0,10:56,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,664.0,N483WN,SJC,06:35,06:35,220.0,208.0,0.0,06:49,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,686.0,N8662F,MCO,17:25,17:25,155.0,144.0,0.0,17:33,8.0,0.0,0.0,0.0,0.0,0.0,
