Date,Temperature,DewPoint,Pressure
2010-10-11 00:00:00,66.5,59.8,1.0
2010-10-11 01:00:00,65.2,59.8,1.0
2010-10-11 02:00:00,64.5,59.5,1.0
2010-10-11 03:00:00,63.9,59.3,1.0
2010-10-11 04:00:00,63.4,59.1,1.0
2010-10-11 05:00:00,62.9,58.9,1.0
2010-10-11 06:00:00,63.0,58.7,1.0
2010-10-11 07:00:00,62.8,58.7,1.0
2010-10-11 08:00:00,66.0,60.3,1.0
2010-10-11 09:00:00,69.8,60.7,1.0
2010-10-11 10:00:00,73.5,60.7,1.0
2010-10-11 11:00:00,76.4,60.2,1.0
2010-10-11 12:00:00,78.5,59.4,1.0
2010-10-11 13:00:00,80.3,59.1,1.0
2010-10-11 14:00:00,81.5,58.7,1.0
2010-10-11 15:00:00,82.0,58.5,1.0
2010-10-11 16:00:00,81.7,58.2,1.0
2010-10-11 17:00:00,80.6,58.2,1.0
2010-10-11 18:00:00,77.2,58.7,1.0
2010-10-11 19:00:00,73.1,59.5,1.0
2010-10-11 20:00:00,70.6,59.6,1.0
2010-10-11 21:00:00,69.0,59.8,1.0
2010-10-11 22:00:00,67.7,59.9,1.0
2010-10-11 23:00:00,66.5,59.7,1.0
2010-10-12 00:00:00,66.1,59.4,1.0
2010-10-12 01:00:00,64.7,59.3,1.0
2010-10-12 02:00:00,64.1,59.1,1.0
2010-10-12 03:00:00,63.4,58.7,1.0
2010-10-12 04:00:00,62.9,58.5,1.0
2010-10-12 05:00:00,62.3,58.3,1.0
2010-10-12 06:00:00,62.5,58.1,1.0
2010-10-12 07:00:00,62.3,58.2,1.0
2010-10-12 08:00:00,65.5,59.7,1.0
2010-10-12 09:00:00,69.2,60.2,1.0
2010-10-12 10:00:00,73.0,60.2,1.0
2010-10-12 11:00:00,75.8,59.7,1.0
2010-10-12 12:00:00,77.9,59.0,1.0
2010-10-12 13:00:00,79.7,58.8,1.0
2010-10-12 14:00:00,80.9,58.4,1.0
2010-10-12 15:00:00,81.5,58.2,1.0
2010-10-12 16:00:00,81.2,57.9,1.0
2010-10-12 17:00:00,80.0,57.9,1.0
2010-10-12 18:00:00,76.6,58.3,1.0
2010-10-12 19:00:00,72.5,59.2,1.0
2010-10-12 20:00:00,70.1,59.4,1.0
2010-10-12 21:00:00,68.5,59.5,1.0
2010-10-12 22:00:00,67.2,59.5,1.0
2010-10-12 23:00:00,66.0,59.4,1.0
2010-10-13 00:00:00,65.7,59.1,1.0
2010-10-13 01:00:00,64.3,59.0,1.0
2010-10-13 02:00:00,63.6,58.7,1.0
2010-10-13 03:00:00,62.9,58.4,1.0
2010-10-13 04:00:00,62.4,58.2,1.0
2010-10-13 05:00:00,61.8,57.9,1.0
2010-10-13 06:00:00,62.1,57.8,1.0
2010-10-13 07:00:00,61.8,57.7,1.0
2010-10-13 08:00:00,65.0,59.4,1.0
2010-10-13 09:00:00,68.8,59.9,1.0
2010-10-13 10:00:00,72.5,59.9,1.0
2010-10-13 11:00:00,75.4,59.4,1.0
2010-10-13 12:00:00,77.4,58.7,1.0
2010-10-13 13:00:00,79.2,58.5,1.0
2010-10-13 14:00:00,80.4,58.1,1.0
2010-10-13 15:00:00,81.0,57.8,1.0
2010-10-13 16:00:00,80.7,57.5,1.0
2010-10-13 17:00:00,79.5,57.6,1.0
2010-10-13 18:00:00,76.1,57.9,1.0
2010-10-13 19:00:00,71.9,58.8,1.0
2010-10-13 20:00:00,69.6,59.0,1.0
2010-10-13 21:00:00,68.0,59.1,1.0
2010-10-13 22:00:00,66.8,59.0,1.0
2010-10-13 23:00:00,65.6,59.0,1.0
2010-10-14 00:00:00,65.4,58.7,1.0
2010-10-14 01:00:00,64.0,58.6,1.0
2010-10-14 02:00:00,63.2,58.3,1.0
2010-10-14 03:00:00,62.5,57.9,1.0
2010-10-14 04:00:00,62.0,57.7,1.0
2010-10-14 05:00:00,61.4,57.3,1.0
2010-10-14 06:00:00,61.7,57.4,1.0
2010-10-14 07:00:00,61.4,57.3,1.0
2010-10-14 08:00:00,64.6,59.0,1.0
2010-10-14 09:00:00,68.4,59.6,1.0
2010-10-14 10:00:00,72.1,59.6,1.0
2010-10-14 11:00:00,75.0,59.3,1.0
2010-10-14 12:00:00,77.1,58.5,1.0
2010-10-14 13:00:00,78.9,58.3,1.0
2010-10-14 14:00:00,80.0,57.9,1.0
2010-10-14 15:00:00,80.6,57.6,1.0
2010-10-14 16:00:00,80.3,57.3,1.0
2010-10-14 17:00:00,79.1,57.4,1.0
2010-10-14 18:00:00,75.7,57.7,1.0
2010-10-14 19:00:00,71.6,58.6,1.0
2010-10-14 20:00:00,69.3,58.8,1.0
2010-10-14 21:00:00,67.7,59.0,1.0
2010-10-14 22:00:00,66.5,58.9,1.0
2010-10-14 23:00:00,65.5,58.8,1.0
2010-10-15 00:00:00,65.2,58.6,1.0
2010-10-15 01:00:00,63.8,58.5,1.0
2010-10-15 02:00:00,63.0,58.2,1.0
2010-10-15 03:00:00,62.4,57.8,1.0
2010-10-15 04:00:00,61.8,57.5,1.0
2010-10-15 05:00:00,61.2,57.2,1.0
2010-10-15 06:00:00,61.5,57.2,1.0
2010-10-15 07:00:00,61.3,57.2,1.0
2010-10-15 08:00:00,64.3,58.8,1.0
2010-10-15 09:00:00,68.1,59.5,1.0
2010-10-15 10:00:00,71.8,59.5,1.0
2010-10-15 11:00:00,74.7,59.2,1.0
2010-10-15 12:00:00,76.8,58.4,1.0
2010-10-15 13:00:00,78.6,58.2,1.0
2010-10-15 14:00:00,79.8,57.8,1.0
2010-10-15 15:00:00,80.3,57.5,1.0
2010-10-15 16:00:00,80.0,57.2,1.0
2010-10-15 17:00:00,78.8,57.2,1.0
2010-10-15 18:00:00,75.3,57.5,1.0
2010-10-15 19:00:00,71.2,58.3,1.0
2010-10-15 20:00:00,69.0,58.6,1.0
2010-10-15 21:00:00,67.4,58.7,1.0
2010-10-15 22:00:00,66.4,58.8,1.0
2010-10-15 23:00:00,65.2,58.6,1.0
2010-10-16 00:00:00,64.9,58.4,1.0
2010-10-16 01:00:00,63.5,58.3,1.0
2010-10-16 02:00:00,62.8,58.0,1.0
2010-10-16 03:00:00,62.1,57.6,1.0
2010-10-16 04:00:00,61.6,57.3,1.0
2010-10-16 05:00:00,61.0,57.0,1.0
2010-10-16 06:00:00,61.3,57.0,1.0
2010-10-16 07:00:00,61.0,57.0,1.0
2010-10-16 08:00:00,64.1,58.5,1.0
2010-10-16 09:00:00,67.8,59.2,1.0
2010-10-16 10:00:00,71.4,59.2,1.0
2010-10-16 11:00:00,74.3,58.9,1.0
2010-10-16 12:00:00,76.4,58.2,1.0
2010-10-16 13:00:00,78.2,57.9,1.0
2010-10-16 14:00:00,79.4,57.5,1.0
2010-10-16 15:00:00,80.0,57.2,1.0
2010-10-16 16:00:00,79.7,56.8,1.0
2010-10-16 17:00:00,78.4,56.9,1.0
2010-10-16 18:00:00,74.9,57.1,1.0
2010-10-16 19:00:00,70.8,58.0,1.0
2010-10-16 20:00:00,68.6,58.2,1.0
2010-10-16 21:00:00,67.0,58.3,1.0
2010-10-16 22:00:00,66.0,58.4,1.0
2010-10-16 23:00:00,64.8,58.2,1.0
2010-10-17 00:00:00,64.5,58.0,1.0
2010-10-17 01:00:00,63.2,57.9,1.0
2010-10-17 02:00:00,62.4,57.6,1.0
2010-10-17 03:00:00,61.7,57.2,1.0
2010-10-17 04:00:00,61.3,56.9,1.0
2010-10-17 05:00:00,60.8,56.6,1.0
2010-10-17 06:00:00,61.0,56.6,1.0
2010-10-17 07:00:00,60.7,56.5,1.0
2010-10-17 08:00:00,63.9,58.1,1.0
2010-10-17 09:00:00,67.6,58.8,1.0
2010-10-17 10:00:00,71.3,58.9,1.0
2010-10-17 11:00:00,74.2,58.6,1.0
2010-10-17 12:00:00,76.3,57.9,1.0
2010-10-17 13:00:00,78.1,57.7,1.0
2010-10-17 14:00:00,79.3,57.1,1.0
2010-10-17 15:00:00,79.8,56.9,1.0
2010-10-17 16:00:00,79.5,56.5,1.0
2010-10-17 17:00:00,78.2,56.6,1.0
2010-10-17 18:00:00,74.6,56.8,1.0
2010-10-17 19:00:00,70.5,57.7,1.0
2010-10-17 20:00:00,68.4,57.9,1.0
2010-10-17 21:00:00,66.8,58.1,1.0
2010-10-17 22:00:00,65.7,58.1,1.0
2010-10-17 23:00:00,64.5,57.9,1.0
2010-10-18 00:00:00,64.2,57.7,1.0
2010-10-18 01:00:00,62.9,57.6,1.0
2010-10-18 02:00:00,62.1,57.3,1.0
2010-10-18 03:00:00,61.5,56.9,1.0
2010-10-18 04:00:00,61.0,56.6,1.0
2010-10-18 05:00:00,60.5,56.3,1.0
2010-10-18 06:00:00,60.8,56.4,1.0
2010-10-18 07:00:00,60.5,56.3,1.0
2010-10-18 08:00:00,63.7,57.9,1.0
2010-10-18 09:00:00,67.4,58.6,1.0
2010-10-18 10:00:00,71.2,58.7,1.0
2010-10-18 11:00:00,74.2,58.4,1.0
2010-10-18 12:00:00,76.2,57.7,1.0
2010-10-18 13:00:00,78.1,57.6,1.0
2010-10-18 14:00:00,79.2,57.0,1.0
2010-10-18 15:00:00,79.8,56.8,1.0
2010-10-18 16:00:00,79.4,56.4,1.0
2010-10-18 17:00:00,78.1,56.4,1.0
2010-10-18 18:00:00,74.3,56.6,1.0
2010-10-18 19:00:00,70.2,57.5,1.0
2010-10-18 20:00:00,68.1,57.7,1.0
2010-10-18 21:00:00,66.5,57.9,1.0
2010-10-18 22:00:00,65.4,57.9,1.0
2010-10-18 23:00:00,64.3,57.7,1.0
2010-10-19 00:00:00,64.0,57.5,1.0
2010-10-19 01:00:00,62.7,57.4,1.0
2010-10-19 02:00:00,61.9,57.1,1.0
2010-10-19 03:00:00,61.2,56.7,1.0
2010-10-19 04:00:00,60.7,56.4,1.0
2010-10-19 05:00:00,60.2,56.1,1.0
2010-10-19 06:00:00,60.6,56.3,1.0
2010-10-19 07:00:00,60.2,56.1,1.0
2010-10-19 08:00:00,63.5,57.7,1.0
2010-10-19 09:00:00,67.2,58.4,1.0
2010-10-19 10:00:00,71.0,58.5,1.0
2010-10-19 11:00:00,73.9,58.2,1.0
2010-10-19 12:00:00,76.0,57.5,1.0
2010-10-19 13:00:00,77.9,57.4,1.0
2010-10-19 14:00:00,79.1,56.8,1.0
2010-10-19 15:00:00,79.6,56.5,1.0
2010-10-19 16:00:00,79.2,56.1,1.0
2010-10-19 17:00:00,77.8,56.2,1.0
2010-10-19 18:00:00,74.0,56.4,1.0
2010-10-19 19:00:00,69.9,57.2,1.0
2010-10-19 20:00:00,67.8,57.5,1.0
2010-10-19 21:00:00,66.2,57.6,1.0
2010-10-19 22:00:00,65.1,57.6,1.0
2010-10-19 23:00:00,64.0,57.5,1.0
2010-10-20 00:00:00,63.6,57.1,1.0
2010-10-20 01:00:00,62.3,57.0,1.0
2010-10-20 02:00:00,61.6,56.7,1.0
2010-10-20 03:00:00,61.0,56.3,1.0
2010-10-20 04:00:00,60.4,56.0,1.0
2010-10-20 05:00:00,59.9,55.7,1.0
2010-10-20 06:00:00,60.4,55.9,1.0
2010-10-20 07:00:00,60.0,55.8,1.0
2010-10-20 08:00:00,63.2,57.4,1.0
2010-10-20 09:00:00,66.9,58.1,1.0
2010-10-20 10:00:00,70.7,58.1,1.0
2010-10-20 11:00:00,73.7,57.9,1.0
2010-10-20 12:00:00,75.8,57.2,1.0
2010-10-20 13:00:00,77.6,57.0,1.0
2010-10-20 14:00:00,78.8,56.4,1.0
2010-10-20 15:00:00,79.3,56.1,1.0
2010-10-20 16:00:00,78.9,55.7,1.0
2010-10-20 17:00:00,77.5,55.8,1.0
2010-10-20 18:00:00,73.6,56.0,1.0
2010-10-20 19:00:00,69.5,56.8,1.0
2010-10-20 20:00:00,67.4,57.1,1.0
2010-10-20 21:00:00,65.9,57.2,1.0
2010-10-20 22:00:00,64.8,57.3,1.0
2010-10-20 23:00:00,63.8,57.2,1.0
2010-10-21 00:00:00,63.4,56.7,1.0
2010-10-21 01:00:00,62.0,56.6,1.0
2010-10-21 02:00:00,61.3,56.3,1.0
2010-10-21 03:00:00,60.7,55.9,1.0
2010-10-21 04:00:00,60.2,55.6,1.0
2010-10-21 05:00:00,59.6,55.3,1.0
2010-10-21 06:00:00,60.1,55.6,1.0
2010-10-21 07:00:00,59.7,55.4,1.0
2010-10-21 08:00:00,62.9,57.0,1.0
2010-10-21 09:00:00,66.6,57.8,1.0
2010-10-21 10:00:00,70.4,57.7,1.0
2010-10-21 11:00:00,73.5,57.5,1.0
2010-10-21 12:00:00,75.6,56.9,1.0
2010-10-21 13:00:00,77.5,56.7,1.0
2010-10-21 14:00:00,78.6,56.1,1.0
2010-10-21 15:00:00,79.1,55.8,1.0
2010-10-21 16:00:00,78.7,55.4,1.0
2010-10-21 17:00:00,77.3,55.4,1.0
2010-10-21 18:00:00,73.4,55.7,1.0
2010-10-21 19:00:00,69.2,56.6,1.0
2010-10-21 20:00:00,67.1,56.9,1.0
2010-10-21 21:00:00,65.6,56.9,1.0
2010-10-21 22:00:00,64.5,57.0,1.0
2010-10-21 23:00:00,63.5,56.9,1.0
2010-10-22 00:00:00,63.1,56.4,1.0
2010-10-22 01:00:00,61.8,56.4,1.0
2010-10-22 02:00:00,61.0,56.0,1.0
2010-10-22 03:00:00,60.4,55.7,1.0
2010-10-22 04:00:00,59.9,55.4,1.0
2010-10-22 05:00:00,59.4,55.1,1.0
2010-10-22 06:00:00,59.8,55.3,1.0
2010-10-22 07:00:00,59.4,55.2,1.0
2010-10-22 08:00:00,62.7,56.9,1.0
2010-10-22 09:00:00,66.4,57.6,1.0
2010-10-22 10:00:00,70.1,57.6,1.0
2010-10-22 11:00:00,73.3,57.4,1.0
2010-10-22 12:00:00,75.3,56.9,1.0
2010-10-22 13:00:00,77.1,56.6,1.0
2010-10-22 14:00:00,78.2,56.0,1.0
2010-10-22 15:00:00,78.7,55.7,1.0
2010-10-22 16:00:00,78.3,55.3,1.0
2010-10-22 17:00:00,76.8,55.2,1.0
2010-10-22 18:00:00,72.9,55.5,1.0
2010-10-22 19:00:00,68.8,56.4,1.0
2010-10-22 20:00:00,66.8,56.6,1.0
2010-10-22 21:00:00,65.3,56.6,1.0
2010-10-22 22:00:00,64.2,56.8,1.0
2010-10-22 23:00:00,63.2,56.7,1.0
2010-10-23 00:00:00,62.9,56.2,1.0
2010-10-23 01:00:00,61.5,56.1,1.0
2010-10-23 02:00:00,60.7,55.8,1.0
2010-10-23 03:00:00,60.1,55.4,1.0
2010-10-23 04:00:00,59.6,55.0,1.0
2010-10-23 05:00:00,59.1,54.8,1.0
2010-10-23 06:00:00,59.7,55.1,1.0
2010-10-23 07:00:00,59.1,54.9,1.0
2010-10-23 08:00:00,62.3,56.6,1.0
2010-10-23 09:00:00,65.9,57.4,1.0
2010-10-23 10:00:00,69.6,57.4,1.0
2010-10-23 11:00:00,72.7,57.2,1.0
2010-10-23 12:00:00,74.7,56.7,1.0
2010-10-23 13:00:00,76.6,56.4,1.0
2010-10-23 14:00:00,77.6,55.8,1.0
2010-10-23 15:00:00,78.2,55.4,1.0
2010-10-23 16:00:00,77.8,55.1,1.0
2010-10-23 17:00:00,76.4,55.1,1.0
2010-10-23 18:00:00,72.5,55.3,1.0
2010-10-23 19:00:00,68.5,56.2,1.0
2010-10-23 20:00:00,66.5,56.4,1.0
2010-10-23 21:00:00,65.0,56.4,1.0
2010-10-23 22:00:00,64.0,56.6,1.0
2010-10-23 23:00:00,63.0,56.6,1.0
2010-10-24 00:00:00,62.7,56.0,1.0
2010-10-24 01:00:00,61.2,55.9,1.0
2010-10-24 02:00:00,60.5,55.6,1.0
2010-10-24 03:00:00,59.8,55.3,1.0
2010-10-24 04:00:00,59.3,54.8,1.0
2010-10-24 05:00:00,58.8,54.6,1.0
2010-10-24 06:00:00,59.6,55.1,1.0
2010-10-24 07:00:00,58.9,54.8,1.0
2010-10-24 08:00:00,62.0,56.4,1.0
2010-10-24 09:00:00,65.5,57.2,1.0
2010-10-24 10:00:00,69.1,57.2,1.0
2010-10-24 11:00:00,72.3,57.0,1.0
2010-10-24 12:00:00,74.3,56.6,1.0
2010-10-24 13:00:00,76.1,56.3,1.0
2010-10-24 14:00:00,77.2,55.7,1.0
2010-10-24 15:00:00,77.7,55.2,1.0
2010-10-24 16:00:00,77.4,55.0,1.0
2010-10-24 17:00:00,75.9,55.1,1.0
2010-10-24 18:00:00,72.1,55.3,1.0
2010-10-24 19:00:00,68.1,56.0,1.0
2010-10-24 20:00:00,66.2,56.3,1.0
2010-10-24 21:00:00,64.7,56.3,1.0
2010-10-24 22:00:00,63.8,56.4,1.0
2010-10-24 23:00:00,62.7,56.4,1.0
2010-10-25 00:00:00,62.5,55.8,1.0
2010-10-25 01:00:00,61.0,55.7,1.0
2010-10-25 02:00:00,60.2,55.4,1.0
2010-10-25 03:00:00,59.6,55.0,1.0
2010-10-25 04:00:00,59.1,54.6,1.0
2010-10-25 05:00:00,58.6,54.4,1.0
2010-10-25 06:00:00,59.4,54.9,1.0
2010-10-25 07:00:00,58.7,54.5,1.0
2010-10-25 08:00:00,61.6,56.0,1.0
2010-10-25 09:00:00,65.1,56.8,1.0
2010-10-25 10:00:00,68.7,56.8,1.0
2010-10-25 11:00:00,72.0,56.6,1.0
2010-10-25 12:00:00,74.0,56.2,1.0
2010-10-25 13:00:00,75.8,55.8,1.0
2010-10-25 14:00:00,76.8,55.2,1.0
2010-10-25 15:00:00,77.3,54.8,1.0
2010-10-25 16:00:00,77.0,54.6,1.0
2010-10-25 17:00:00,75.5,54.8,1.0
2010-10-25 18:00:00,71.7,55.0,1.0
2010-10-25 19:00:00,67.7,55.7,1.0
2010-10-25 20:00:00,65.8,55.9,1.0
2010-10-25 21:00:00,64.3,55.8,1.0
2010-10-25 22:00:00,63.3,56.0,1.0
2010-10-25 23:00:00,62.4,56.0,1.0
2010-10-26 00:00:00,62.1,55.4,1.0
2010-10-26 01:00:00,60.5,55.2,1.0
2010-10-26 02:00:00,59.7,54.9,1.0
2010-10-26 03:00:00,59.1,54.5,1.0
2010-10-26 04:00:00,58.6,54.1,1.0
2010-10-26 05:00:00,58.2,53.9,1.0
2010-10-26 06:00:00,58.9,54.3,1.0
2010-10-26 07:00:00,58.2,54.0,1.0
2010-10-26 08:00:00,61.2,55.5,1.0
2010-10-26 09:00:00,64.6,56.2,1.0
2010-10-26 10:00:00,68.3,56.3,1.0
2010-10-26 11:00:00,71.5,56.1,1.0
2010-10-26 12:00:00,73.5,55.7,1.0
2010-10-26 13:00:00,75.2,55.3,1.0
2010-10-26 14:00:00,76.2,54.7,1.0
2010-10-26 15:00:00,76.7,54.4,1.0
2010-10-26 16:00:00,76.4,54.1,1.0
2010-10-26 17:00:00,74.8,54.3,1.0
2010-10-26 18:00:00,71.0,54.5,1.0
2010-10-26 19:00:00,67.1,55.2,1.0
2010-10-26 20:00:00,65.3,55.4,1.0
2010-10-26 21:00:00,63.8,55.4,1.0
2010-10-26 22:00:00,62.9,55.6,1.0
2010-10-26 23:00:00,61.9,55.5,1.0
2010-10-27 00:00:00,61.6,55.0,1.0
2010-10-27 01:00:00,60.1,54.8,1.0
2010-10-27 02:00:00,59.3,54.5,1.0
2010-10-27 03:00:00,58.7,54.1,1.0
2010-10-27 04:00:00,58.2,53.7,1.0
2010-10-27 05:00:00,57.8,53.5,1.0
2010-10-27 06:00:00,58.5,53.9,1.0
2010-10-27 07:00:00,57.9,53.6,1.0
2010-10-27 08:00:00,60.8,55.1,1.0
2010-10-27 09:00:00,64.2,55.9,1.0
2010-10-27 10:00:00,67.8,56.0,1.0
2010-10-27 11:00:00,71.0,55.8,1.0
2010-10-27 12:00:00,73.0,55.3,1.0
2010-10-27 13:00:00,74.8,54.9,1.0
2010-10-27 14:00:00,75.7,54.3,1.0
2010-10-27 15:00:00,76.2,53.9,1.0
2010-10-27 16:00:00,75.9,53.7,1.0
2010-10-27 17:00:00,74.3,53.9,1.0
2010-10-27 18:00:00,70.4,54.0,1.0
2010-10-27 19:00:00,66.6,54.7,1.0
2010-10-27 20:00:00,64.8,54.9,1.0
2010-10-27 21:00:00,63.3,54.9,1.0
2010-10-27 22:00:00,62.5,55.2,1.0
2010-10-27 23:00:00,61.5,55.1,1.0
2010-10-28 00:00:00,61.2,54.6,1.0
2010-10-28 01:00:00,59.8,54.4,1.0
2010-10-28 02:00:00,59.0,54.2,1.0
2010-10-28 03:00:00,58.4,53.7,1.0
2010-10-28 04:00:00,57.9,53.4,1.0
2010-10-28 05:00:00,57.5,53.2,1.0
2010-10-28 06:00:00,58.1,53.6,1.0
2010-10-28 07:00:00,57.5,53.3,1.0
2010-10-28 08:00:00,60.4,54.7,1.0
2010-10-28 09:00:00,63.7,55.5,1.0
2010-10-28 10:00:00,67.3,55.6,1.0
2010-10-28 11:00:00,70.5,55.4,1.0
2010-10-28 12:00:00,72.5,54.9,1.0
2010-10-28 13:00:00,74.2,54.5,1.0
2010-10-28 14:00:00,75.2,53.9,1.0
2010-10-28 15:00:00,75.7,53.5,1.0
2010-10-28 16:00:00,75.4,53.2,1.0
2010-10-28 17:00:00,73.7,53.5,1.0
2010-10-28 18:00:00,69.9,53.7,1.0
2010-10-28 19:00:00,66.1,54.4,1.0
2010-10-28 20:00:00,64.4,54.6,1.0
2010-10-28 21:00:00,62.9,54.6,1.0
2010-10-28 22:00:00,62.1,54.9,1.0
2010-10-28 23:00:00,61.1,54.7,1.0
2010-10-29 00:00:00,60.8,54.2,1.0
2010-10-29 01:00:00,59.3,54.0,1.0
2010-10-29 02:00:00,58.6,53.8,1.0
2010-10-29 03:00:00,58.0,53.3,1.0
2010-10-29 04:00:00,57.6,53.1,1.0
2010-10-29 05:00:00,57.2,52.9,1.0
2010-10-29 06:00:00,57.8,53.2,1.0
2010-10-29 07:00:00,57.2,52.9,1.0
2010-10-29 08:00:00,60.0,54.3,1.0
2010-10-29 09:00:00,63.4,55.1,1.0
2010-10-29 10:00:00,67.0,55.1,1.0
2010-10-29 11:00:00,70.1,54.8,1.0
2010-10-29 12:00:00,72.2,54.4,1.0
2010-10-29 13:00:00,73.9,54.0,1.0
2010-10-29 14:00:00,74.9,53.3,1.0
2010-10-29 15:00:00,75.4,53.0,1.0
2010-10-29 16:00:00,75.0,52.7,1.0
2010-10-29 17:00:00,73.5,53.0,1.0
2010-10-29 18:00:00,69.6,53.3,1.0
2010-10-29 19:00:00,65.8,54.0,1.0
2010-10-29 20:00:00,64.0,54.2,1.0
2010-10-29 21:00:00,62.5,54.2,1.0
2010-10-29 22:00:00,61.7,54.4,1.0
2010-10-29 23:00:00,60.7,54.2,1.0
2010-10-30 00:00:00,60.3,53.7,1.0
2010-10-30 01:00:00,58.8,53.5,1.0
2010-10-30 02:00:00,58.1,53.2,1.0
2010-10-30 03:00:00,57.6,52.9,1.0
2010-10-30 04:00:00,57.2,52.6,1.0
2010-10-30 05:00:00,56.8,52.4,1.0
2010-10-30 06:00:00,57.2,52.5,1.0
2010-10-30 07:00:00,56.6,52.2,1.0
2010-10-30 08:00:00,59.5,53.7,1.0
2010-10-30 09:00:00,62.9,54.4,1.0
2010-10-30 10:00:00,66.6,54.4,1.0
2010-10-30 11:00:00,69.8,54.1,1.0
2010-10-30 12:00:00,71.9,53.7,1.0
2010-10-30 13:00:00,73.6,53.2,1.0
2010-10-30 14:00:00,74.7,52.7,1.0
2010-10-30 15:00:00,75.1,52.3,1.0
2010-10-30 16:00:00,74.8,52.1,1.0
2010-10-30 17:00:00,73.2,52.4,1.0
2010-10-30 18:00:00,69.4,52.8,1.0
2010-10-30 19:00:00,65.4,53.6,1.0
2010-10-30 20:00:00,63.6,53.9,1.0
2010-10-30 21:00:00,62.2,53.8,1.0
2010-10-30 22:00:00,61.4,54.0,1.0
2010-10-30 23:00:00,60.3,53.9,1.0
2010-10-31 00:00:00,60.0,53.3,1.0
2010-10-31 01:00:00,58.4,53.1,1.0
2010-10-31 02:00:00,57.7,52.8,1.0
2010-10-31 03:00:00,57.2,52.4,1.0
2010-10-31 04:00:00,56.8,52.2,1.0
2010-10-31 05:00:00,56.4,52.0,1.0
2010-10-31 06:00:00,56.9,52.1,1.0
2010-10-31 07:00:00,56.3,51.9,1.0
2010-10-31 08:00:00,59.1,53.4,1.0
2010-10-31 09:00:00,62.5,54.0,1.0
2010-10-31 10:00:00,66.3,54.1,1.0
2010-10-31 11:00:00,69.5,53.8,1.0
2010-10-31 12:00:00,71.7,53.5,1.0
2010-10-31 13:00:00,73.4,53.1,1.0
2010-10-31 14:00:00,74.4,52.6,1.0
2010-10-31 15:00:00,74.8,52.2,1.0
2010-10-31 16:00:00,74.5,52.0,1.0
2010-10-31 17:00:00,72.9,52.3,1.0
2010-10-31 18:00:00,69.1,52.8,1.0
2010-10-31 19:00:00,65.2,53.5,1.0
2010-10-31 20:00:00,63.4,53.8,1.0
2010-10-31 21:00:00,62.0,53.7,1.0
2010-10-31 22:00:00,61.2,53.9,1.0
2010-10-31 23:00:00,60.2,53.8,1.0
2010-11-01 00:00:00,59.8,53.2,1.0
2010-11-01 01:00:00,58.2,53.0,1.0
2010-11-01 02:00:00,57.5,52.7,1.0
2010-11-01 03:00:00,56.9,52.3,1.0
2010-11-01 04:00:00,56.6,52.1,1.0
2010-11-01 05:00:00,56.2,51.9,1.0
2010-11-01 06:00:00,56.7,52.1,1.0
2010-11-01 07:00:00,56.1,51.9,1.0
2010-11-01 08:00:00,58.8,53.3,1.0
2010-11-01 09:00:00,62.2,54.0,1.0
2010-11-01 10:00:00,66.0,54.1,1.0
2010-11-01 11:00:00,69.2,53.9,1.0
2010-11-01 12:00:00,71.4,53.6,1.0
2010-11-01 13:00:00,73.0,53.1,1.0
2010-11-01 14:00:00,74.1,52.6,1.0
2010-11-01 15:00:00,74.5,52.3,1.0
2010-11-01 16:00:00,74.1,52.1,1.0
2010-11-01 17:00:00,72.6,52.4,1.0
2010-11-01 18:00:00,68.8,52.9,1.0
2010-11-01 19:00:00,64.9,53.5,1.0
2010-11-01 20:00:00,63.2,53.7,1.0
2010-11-01 21:00:00,61.8,53.6,1.0
2010-11-01 22:00:00,61.0,53.9,1.0
2010-11-01 23:00:00,60.1,53.7,1.0
2010-11-02 00:00:00,59.7,53.2,1.0
2010-11-02 01:00:00,58.1,52.9,1.0
2010-11-02 02:00:00,57.4,52.6,1.0
2010-11-02 03:00:00,56.9,52.2,1.0
2010-11-02 04:00:00,56.6,52.0,1.0
2010-11-02 05:00:00,56.2,51.8,1.0
2010-11-02 06:00:00,56.7,52.0,1.0
2010-11-02 07:00:00,56.1,51.8,1.0
2010-11-02 08:00:00,58.7,53.2,1.0
2010-11-02 09:00:00,62.0,53.9,1.0
2010-11-02 10:00:00,65.7,54.0,1.0
2010-11-02 11:00:00,68.9,53.7,1.0
2010-11-02 12:00:00,71.2,53.4,1.0
2010-11-02 13:00:00,72.7,52.9,1.0
2010-11-02 14:00:00,73.7,52.4,1.0
2010-11-02 15:00:00,74.1,52.1,1.0
2010-11-02 16:00:00,73.8,52.0,1.0
2010-11-02 17:00:00,72.3,52.2,1.0
2010-11-02 18:00:00,68.6,52.8,1.0
2010-11-02 19:00:00,64.7,53.3,1.0
2010-11-02 20:00:00,63.0,53.5,1.0
2010-11-02 21:00:00,61.6,53.4,1.0
2010-11-02 22:00:00,60.9,53.7,1.0
2010-11-02 23:00:00,60.0,53.5,1.0
2010-11-03 00:00:00,59.7,53.1,1.0
2010-11-03 01:00:00,58.0,52.7,1.0
2010-11-03 02:00:00,57.4,52.4,1.0
2010-11-03 03:00:00,56.8,52.0,1.0
2010-11-03 04:00:00,56.5,51.8,1.0
2010-11-03 05:00:00,56.1,51.5,1.0
2010-11-03 06:00:00,56.6,51.5,1.0
